run_id,table_type,table_m,hash_name,data_n,phase,metric,value
20,chaining,20000027,mix,10000000,gaps,max,31
21,linear,20000027,mod,100000,insert,time_ns,11680400
21,linear,20000027,mod,100000,insert,collisions,234
21,linear,20000027,mod,100000,insert,memory_bytes,104857640
21,linear,20000027,mod,100000,search,time_ns,2426200
21,linear,20000027,mod,100000,gaps,min,0
21,linear,20000027,mod,100000,gaps,avg,199.00027
21,linear,20000027,mod,100000,gaps,max,2469
21,linear,20000027,mod,1000000,insert,time_ns,60650500
21,linear,20000027,mod,1000000,insert,collisions,26455
21,linear,20000027,mod,1000000,insert,memory_bytes,104857640
21,linear,20000027,mod,1000000,search,time_ns,28334500
21,linear,20000027,mod,1000000,gaps,min,0
21,linear,20000027,mod,1000000,gaps,avg,19.000027
21,linear,20000027,mod,1000000,gaps,max,297
21,linear,20000027,mod,10000000,insert,time_ns,635704800
21,linear,20000027,mod,10000000,insert,collisions,4995786
21,linear,20000027,mod,10000000,insert,memory_bytes,104857640
21,linear,20000027,mod,10000000,search,time_ns,341180900
21,linear,20000027,mod,10000000,gaps,min,0
21,linear,20000027,mod,10000000,gaps,avg,1.0000027
21,linear,20000027,mod,10000000,gaps,max,31
22,linear,20000027,mul,100000,insert,time_ns,29470200
22,linear,20000027,mul,100000,insert,collisions,278
22,linear,20000027,mul,100000,insert,memory_bytes,104857640
22,linear,20000027,mul,100000,search,time_ns,27046800
22,linear,20000027,mul,100000,gaps,min,0
22,linear,20000027,mul,100000,gaps,avg,199.00027
22,linear,20000027,mul,100000,gaps,max,2293
22,linear,20000027,mul,1000000,insert,time_ns,209967300
22,linear,20000027,mul,1000000,insert,collisions,28937
22,linear,20000027,mul,1000000,insert,memory_bytes,104857640
22,linear,20000027,mul,1000000,search,time_ns,206844700
22,linear,20000027,mul,1000000,gaps,min,0
22,linear,20000027,mul,1000000,gaps,avg,19.000027
22,linear,20000027,mul,1000000,gaps,max,338
22,linear,20000027,mul,10000000,insert,time_ns,2154154200
22,linear,20000027,mul,10000000,insert,collisions,5304797
22,linear,20000027,mul,10000000,insert,memory_bytes,104857640
22,linear,20000027,mul,10000000,search,time_ns,2089965800
22,linear,20000027,mul,10000000,gaps,min,0
22,linear,20000027,mul,10000000,gaps,avg,1.0000027
22,linear,20000027,mul,10000000,gaps,max,34
23,linear,20000027,mix,100000,insert,time_ns,10288200
23,linear,20000027,mix,100000,insert,collisions,253
23,linear,20000027,mix,100000,insert,memory_bytes,104857640
23,linear,20000027,mix,100000,search,time_ns,6886800
23,linear,20000027,mix,100000,gaps,min,0
23,linear,20000027,mix,100000,gaps,avg,199.00027
23,linear,20000027,mix,100000,gaps,max,2157
23,linear,20000027,mix,1000000,insert,time_ns,61112500
23,linear,20000027,mix,1000000,insert,collisions,26741
23,linear,20000027,mix,1000000,insert,memory_bytes,104857640
23,linear,20000027,mix,1000000,search,time_ns,50229700
23,linear,20000027,mix,1000000,gaps,min,0
23,linear,20000027,mix,1000000,gaps,avg,19.000027
23,linear,20000027,mix,1000000,gaps,max,284
23,linear,20000027,mix,10000000,insert,time_ns,626295100
23,linear,20000027,mix,10000000,insert,collisions,5037502
23,linear,20000027,mix,10000000,insert,memory_bytes,104857640
23,linear,20000027,mix,10000000,search,time_ns,607543900
23,linear,20000027,mix,10000000,gaps,min,0
23,linear,20000027,mix,10000000,gaps,avg,1.0000027
23,linear,20000027,mix,10000000,gaps,max,31
24,doublehash,20000027,mod+dh,100000,insert,time_ns,10169500
24,doublehash,20000027,mod+dh,100000,insert,collisions,236
24,doublehash,20000027,mod+dh,100000,insert,memory_bytes,104857640
24,doublehash,20000027,mod+dh,100000,search,time_ns,4590900
24,doublehash,20000027,mod+dh,100000,gaps,min,0
24,doublehash,20000027,mod+dh,100000,gaps,avg,199.00027
24,doublehash,20000027,mod+dh,100000,gaps,max,2469
24,doublehash,20000027,mod+dh,1000000,insert,time_ns,62474300
24,doublehash,20000027,mod+dh,1000000,insert,collisions,25943
24,doublehash,20000027,mod+dh,1000000,insert,memory_bytes,104857640
24,doublehash,20000027,mod+dh,1000000,search,time_ns,40224800
24,doublehash,20000027,mod+dh,1000000,gaps,min,0
24,doublehash,20000027,mod+dh,1000000,gaps,avg,19.000027
24,doublehash,20000027,mod+dh,1000000,gaps,max,281
24,doublehash,20000027,mod+dh,10000000,insert,time_ns,759003300
24,doublehash,20000027,mod+dh,10000000,insert,collisions,3867562
24,doublehash,20000027,mod+dh,10000000,insert,memory_bytes,104857640
24,doublehash,20000027,mod+dh,10000000,search,time_ns,646007900
24,doublehash,20000027,mod+dh,10000000,gaps,min,0
24,doublehash,20000027,mod+dh,10000000,gaps,avg,1.0000027
24,doublehash,20000027,mod+dh,10000000,gaps,max,23
25,doublehash,20000027,mul+dh,100000,insert,time_ns,29433400
25,doublehash,20000027,mul+dh,100000,insert,collisions,272
25,doublehash,20000027,mul+dh,100000,insert,memory_bytes,104857640
25,doublehash,20000027,mul+dh,100000,search,time_ns,44788500
25,doublehash,20000027,mul+dh,100000,gaps,min,0
25,doublehash,20000027,mul+dh,100000,gaps,avg,199.00027
25,doublehash,20000027,mul+dh,100000,gaps,max,2293
25,doublehash,20000027,mul+dh,1000000,insert,time_ns,229110400
25,doublehash,20000027,mul+dh,1000000,insert,collisions,28496
25,doublehash,20000027,mul+dh,1000000,insert,memory_bytes,104857640
25,doublehash,20000027,mul+dh,1000000,search,time_ns,210486300
25,doublehash,20000027,mul+dh,1000000,gaps,min,0
25,doublehash,20000027,mul+dh,1000000,gaps,avg,19.000027
25,doublehash,20000027,mul+dh,1000000,gaps,max,338
25,doublehash,20000027,mul+dh,10000000,insert,time_ns,2347070300
25,doublehash,20000027,mul+dh,10000000,insert,collisions,4162035
25,doublehash,20000027,mul+dh,10000000,insert,memory_bytes,104857640
25,doublehash,20000027,mul+dh,10000000,search,time_ns,2271723800
25,doublehash,20000027,mul+dh,10000000,gaps,min,0
25,doublehash,20000027,mul+dh,10000000,gaps,avg,1.0000027
25,doublehash,20000027,mul+dh,10000000,gaps,max,22
26,doublehash,20000027,mix+dh,100000,insert,time_ns,12432500
26,doublehash,20000027,mix+dh,100000,insert,collisions,253
26,doublehash,20000027,mix+dh,100000,insert,memory_bytes,104857640
26,doublehash,20000027,mix+dh,100000,search,time_ns,6005400
26,doublehash,20000027,mix+dh,100000,gaps,min,0
26,doublehash,20000027,mix+dh,100000,gaps,avg,199.00027
26,doublehash,20000027,mix+dh,100000,gaps,max,2157
26,doublehash,20000027,mix+dh,1000000,insert,time_ns,64013900
26,doublehash,20000027,mix+dh,1000000,insert,collisions,26280
26,doublehash,20000027,mix+dh,1000000,insert,memory_bytes,104857640
26,doublehash,20000027,mix+dh,1000000,search,time_ns,53752100
26,doublehash,20000027,mix+dh,1000000,gaps,min,0
26,doublehash,20000027,mix+dh,1000000,gaps,avg,19.000027
26,doublehash,20000027,mix+dh,1000000,gaps,max,284
26,doublehash,20000027,mix+dh,10000000,insert,time_ns,791098600
26,doublehash,20000027,mix+dh,10000000,insert,collisions,3907872
26,doublehash,20000027,mix+dh,10000000,insert,memory_bytes,104857640
26,doublehash,20000027,mix+dh,10000000,search,time_ns,764605100
26,doublehash,20000027,mix+dh,10000000,gaps,min,0
26,doublehash,20000027,mix+dh,10000000,gaps,avg,1.0000027
26,doublehash,20000027,mix+dh,10000000,gaps,max,21
27,chaining,200003,mod,100000,insert,time_ns,6148700
27,chaining,200003,mod,100000,insert,collisions,25358
27,chaining,200003,mod,100000,insert,memory_bytes,1600112
27,chaining,200003,mod,100000,search,time_ns,4194800
27,chaining,200003,mod,100000,structure,chain_top1,8
27,chaining,200003,mod,100000,structure,chain_top2,6
27,chaining,200003,mod,100000,structure,chain_top3,6
27,chaining,200003,mod,100000,gaps,min,0
27,chaining,200003,mod,100000,gaps,avg,1.548751736354484
27,chaining,200003,mod,100000,gaps,max,22
27,chaining,200003,mod,1000000,insert,time_ns,59609800
27,chaining,200003,mod,1000000,insert,collisions,2500976
27,chaining,200003,mod,1000000,insert,memory_bytes,9188688
27,chaining,200003,mod,1000000,search,time_ns,62094900
27,chaining,200003,mod,1000000,structure,chain_top1,19
27,chaining,200003,mod,1000000,structure,chain_top2,19
27,chaining,200003,mod,1000000,structure,chain_top3,17
27,chaining,200003,mod,1000000,gaps,min,0
27,chaining,200003,mod,1000000,gaps,avg,0.006826213465159128
27,chaining,200003,mod,1000000,gaps,max,2
27,chaining,200003,mod,10000000,insert,time_ns,13508467200
27,chaining,200003,mod,10000000,insert,collisions,250022012
27,chaining,200003,mod,10000000,insert,memory_bytes,84686160
27,chaining,200003,mod,10000000,search,time_ns,16392419700
27,chaining,200003,mod,10000000,structure,chain_top1,84
27,chaining,200003,mod,10000000,structure,chain_top2,83
27,chaining,200003,mod,10000000,structure,chain_top3,83
27,chaining,200003,mod,10000000,gaps,min,0
27,chaining,200003,mod,10000000,gaps,avg,0.0
27,chaining,200003,mod,10000000,gaps,max,0
28,chaining,200003,mul,100000,insert,time_ns,35400000
28,chaining,200003,mul,100000,insert,collisions,25009
28,chaining,200003,mul,100000,insert,memory_bytes,1600112
28,chaining,200003,mul,100000,search,time_ns,15552200
28,chaining,200003,mul,100000,structure,chain_top1,6
28,chaining,200003,mul,100000,structure,chain_top2,6
28,chaining,200003,mul,100000,structure,chain_top3,6
28,chaining,200003,mul,100000,gaps,min,0
28,chaining,200003,mul,100000,gaps,avg,1.5428146415267059
28,chaining,200003,mul,100000,gaps,max,21
28,chaining,200003,mul,1000000,insert,time_ns,240183700
28,chaining,200003,mul,1000000,insert,collisions,2501283
28,chaining,200003,mul,1000000,insert,memory_bytes,9188688
28,chaining,200003,mul,1000000,search,time_ns,253870600
28,chaining,200003,mul,1000000,structure,chain_top1,16
28,chaining,200003,mul,1000000,structure,chain_top2,16
28,chaining,200003,mul,1000000,structure,chain_top3,16
28,chaining,200003,mul,1000000,gaps,min,0
28,chaining,200003,mul,1000000,gaps,avg,0.006608317521352465
28,chaining,200003,mul,1000000,gaps,max,3
28,chaining,200003,mul,10000000,insert,time_ns,15808365000
28,chaining,200003,mul,10000000,insert,collisions,249992640
28,chaining,200003,mul,10000000,insert,memory_bytes,84686160
28,chaining,200003,mul,10000000,search,time_ns,18796118400
28,chaining,200003,mul,10000000,structure,chain_top1,85
28,chaining,200003,mul,10000000,structure,chain_top2,84
28,chaining,200003,mul,10000000,structure,chain_top3,83
28,chaining,200003,mul,10000000,gaps,min,0
28,chaining,200003,mul,10000000,gaps,avg,0.0
28,chaining,200003,mul,10000000,gaps,max,0
29,chaining,200003,mix,100000,insert,time_ns,5691100
29,chaining,200003,mix,100000,insert,collisions,25107
29,chaining,200003,mix,100000,insert,memory_bytes,1600112
29,chaining,200003,mix,100000,search,time_ns,6382100
29,chaining,200003,mix,100000,structure,chain_top1,5
29,chaining,200003,mix,100000,structure,chain_top2,5
29,chaining,200003,mix,100000,structure,chain_top3,5
29,chaining,200003,mix,100000,gaps,min,0
29,chaining,200003,mix,100000,gaps,avg,1.5415544146800182
29,chaining,200003,mix,100000,gaps,max,24
29,chaining,200003,mix,1000000,insert,time_ns,66370800
29,chaining,200003,mix,1000000,insert,collisions,2503203
29,chaining,200003,mix,1000000,insert,memory_bytes,9188688
29,chaining,200003,mix,1000000,search,time_ns,60796400
29,chaining,200003,mix,1000000,structure,chain_top1,17
29,chaining,200003,mix,1000000,structure,chain_top2,17
29,chaining,200003,mix,1000000,structure,chain_top3,17
29,chaining,200003,mix,1000000,gaps,min,0
29,chaining,200003,mix,1000000,gaps,avg,0.007323166186514092
29,chaining,200003,mix,1000000,gaps,max,3
29,chaining,200003,mix,10000000,insert,time_ns,13653050500
29,chaining,200003,mix,10000000,insert,collisions,250039485
29,chaining,200003,mix,10000000,insert,memory_bytes,84686160
29,chaining,200003,mix,10000000,search,time_ns,16333831300
29,chaining,200003,mix,10000000,structure,chain_top1,89
29,chaining,200003,mix,10000000,structure,chain_top2,87
29,chaining,200003,mix,10000000,structure,chain_top3,84
29,chaining,200003,mix,10000000,gaps,min,0
29,chaining,200003,mix,10000000,gaps,avg,0.0
29,chaining,200003,mix,10000000,gaps,max,0
30,linear,200003,mod,100000,insert,time_ns,10108700
30,linear,200003,mod,100000,insert,collisions,50385
30,linear,200003,mod,100000,insert,memory_bytes,1000096
30,linear,200003,mod,100000,search,time_ns,2462000
30,linear,200003,mod,100000,gaps,min,0
30,linear,200003,mod,100000,gaps,avg,1.00003
30,linear,200003,mod,100000,gaps,max,22
31,linear,200003,mul,100000,insert,time_ns,18771700
31,linear,200003,mul,100000,insert,collisions,50095
31,linear,200003,mul,100000,insert,memory_bytes,1000096
31,linear,200003,mul,100000,search,time_ns,16139400
31,linear,200003,mul,100000,gaps,min,0
31,linear,200003,mul,100000,gaps,avg,1.00003
31,linear,200003,mul,100000,gaps,max,21
32,linear,200003,mix,100000,insert,time_ns,6380300
32,linear,200003,mix,100000,insert,collisions,50578
32,linear,200003,mix,100000,insert,memory_bytes,1000096
32,linear,200003,mix,100000,search,time_ns,2627500
32,linear,200003,mix,100000,gaps,min,0
32,linear,200003,mix,100000,gaps,avg,1.00003
32,linear,200003,mix,100000,gaps,max,24
33,doublehash,200003,mod+dh,100000,insert,time_ns,7913000
33,doublehash,200003,mod+dh,100000,insert,collisions,38765
33,doublehash,200003,mod+dh,100000,insert,memory_bytes,1000096
33,doublehash,200003,mod+dh,100000,search,time_ns,3984400
33,doublehash,200003,mod+dh,100000,gaps,min,0
33,doublehash,200003,mod+dh,100000,gaps,avg,1.00003
33,doublehash,200003,mod+dh,100000,gaps,max,16
34,doublehash,200003,mul+dh,100000,insert,time_ns,30903000
34,doublehash,200003,mul+dh,100000,insert,collisions,38833
34,doublehash,200003,mul+dh,100000,insert,memory_bytes,1000096
34,doublehash,200003,mul+dh,100000,search,time_ns,16389300
34,doublehash,200003,mul+dh,100000,gaps,min,0
34,doublehash,200003,mul+dh,100000,gaps,avg,1.00003
34,doublehash,200003,mul+dh,100000,gaps,max,15
35,doublehash,200003,mix+dh,100000,insert,time_ns,6294500
35,doublehash,200003,mix+dh,100000,insert,collisions,38635
35,doublehash,200003,mix+dh,100000,insert,memory_bytes,1000096
35,doublehash,200003,mix+dh,100000,search,time_ns,5413700
35,doublehash,200003,mix+dh,100000,gaps,min,0
35,doublehash,200003,mix+dh,100000,gaps,avg,1.00003
35,doublehash,200003,mix+dh,100000,gaps,max,18
36,chaining,2000003,mod,100000,insert,time_ns,12143300
36,chaining,2000003,mod,100000,insert,collisions,2536
36,chaining,2000003,mod,100000,insert,memory_bytes,9188688
36,chaining,2000003,mod,100000,search,time_ns,8123400
36,chaining,2000003,mod,100000,structure,chain_top1,3
36,chaining,2000003,mod,100000,structure,chain_top2,3
36,chaining,2000003,mod,100000,structure,chain_top3,3
36,chaining,2000003,mod,100000,gaps,min,0
36,chaining,2000003,mod,100000,gaps,avg,19.51158926813259
36,chaining,2000003,mod,100000,gaps,max,238
36,chaining,2000003,mod,1000000,insert,time_ns,52023400
36,chaining,2000003,mod,1000000,insert,collisions,250384
36,chaining,2000003,mod,1000000,insert,memory_bytes,16777392
36,chaining,2000003,mod,1000000,search,time_ns,41393700
36,chaining,2000003,mod,1000000,structure,chain_top1,7
36,chaining,2000003,mod,1000000,structure,chain_top2,7
36,chaining,2000003,mod,1000000,structure,chain_top3,7
36,chaining,2000003,mod,1000000,gaps,min,0
36,chaining,2000003,mod,1000000,gaps,avg,1.5422179569475605
36,chaining,2000003,mod,1000000,gaps,max,26
36,chaining,2000003,mod,10000000,insert,time_ns,1467256300
36,chaining,2000003,mod,10000000,insert,collisions,25005586
36,chaining,2000003,mod,10000000,insert,memory_bytes,92274736
36,chaining,2000003,mod,10000000,search,time_ns,1666791400
36,chaining,2000003,mod,10000000,structure,chain_top1,19
36,chaining,2000003,mod,10000000,structure,chain_top2,19
36,chaining,2000003,mod,10000000,structure,chain_top3,18
36,chaining,2000003,mod,10000000,gaps,min,0
36,chaining,2000003,mod,10000000,gaps,avg,0.006748736782654131
36,chaining,2000003,mod,10000000,gaps,max,2
37,chaining,2000003,mul,100000,insert,time_ns,32127700
37,chaining,2000003,mul,100000,insert,collisions,2444
37,chaining,2000003,mul,100000,insert,memory_bytes,9188688
37,chaining,2000003,mul,100000,search,time_ns,17499000
37,chaining,2000003,mul,100000,structure,chain_top1,3
37,chaining,2000003,mul,100000,structure,chain_top2,3
37,chaining,2000003,mul,100000,structure,chain_top3,3
37,chaining,2000003,mul,100000,gaps,min,0
37,chaining,2000003,mul,100000,gaps,avg,19.49313468317075
37,chaining,2000003,mul,100000,gaps,max,228
37,chaining,2000003,mul,1000000,insert,time_ns,224842400
37,chaining,2000003,mul,1000000,insert,collisions,250025
37,chaining,2000003,mul,1000000,insert,memory_bytes,16777264
37,chaining,2000003,mul,1000000,search,time_ns,209187700
37,chaining,2000003,mul,1000000,structure,chain_top1,6
37,chaining,2000003,mul,1000000,structure,chain_top2,6
37,chaining,2000003,mul,1000000,structure,chain_top3,6
37,chaining,2000003,mul,1000000,gaps,min,0
37,chaining,2000003,mul,1000000,gaps,avg,1.5406007253418696
37,chaining,2000003,mul,1000000,gaps,max,33
37,chaining,2000003,mul,10000000,insert,time_ns,3599881400
37,chaining,2000003,mul,10000000,insert,collisions,25040709
37,chaining,2000003,mul,10000000,insert,memory_bytes,92274736
37,chaining,2000003,mul,10000000,search,time_ns,4016597300
37,chaining,2000003,mul,10000000,structure,chain_top1,19
37,chaining,2000003,mul,10000000,structure,chain_top2,19
37,chaining,2000003,mul,10000000,structure,chain_top3,19
37,chaining,2000003,mul,10000000,gaps,min,0
37,chaining,2000003,mul,10000000,gaps,avg,0.006855673424675189
37,chaining,2000003,mul,10000000,gaps,max,3
38,chaining,2000003,mix,100000,insert,time_ns,17077600
38,chaining,2000003,mix,100000,insert,collisions,2488
38,chaining,2000003,mix,100000,insert,memory_bytes,9188688
38,chaining,2000003,mix,100000,search,time_ns,3111700
38,chaining,2000003,mix,100000,structure,chain_top1,3
38,chaining,2000003,mix,100000,structure,chain_top2,3
38,chaining,2000003,mix,100000,structure,chain_top3,3
38,chaining,2000003,mix,100000,gaps,min,0
38,chaining,2000003,mix,100000,gaps,avg,19.50356253139641
38,chaining,2000003,mix,100000,gaps,max,215
38,chaining,2000003,mix,1000000,insert,time_ns,65841500
38,chaining,2000003,mix,1000000,insert,collisions,250634
38,chaining,2000003,mix,1000000,insert,memory_bytes,16777264
38,chaining,2000003,mix,1000000,search,time_ns,52667200
38,chaining,2000003,mix,1000000,structure,chain_top1,7
38,chaining,2000003,mix,1000000,structure,chain_top2,7
38,chaining,2000003,mix,1000000,structure,chain_top3,7
38,chaining,2000003,mix,1000000,gaps,min,0
38,chaining,2000003,mix,1000000,gaps,avg,1.5427997482629507
38,chaining,2000003,mix,1000000,gaps,max,31
38,chaining,2000003,mix,10000000,insert,time_ns,1427395600
38,chaining,2000003,mix,10000000,insert,collisions,25016336
38,chaining,2000003,mix,10000000,insert,memory_bytes,92274736
38,chaining,2000003,mix,10000000,search,time_ns,1732765500
38,chaining,2000003,mix,10000000,structure,chain_top1,20
38,chaining,2000003,mix,10000000,structure,chain_top2,19
38,chaining,2000003,mix,10000000,structure,chain_top3,19
38,chaining,2000003,mix,10000000,gaps,min,0
38,chaining,2000003,mix,10000000,gaps,avg,0.0068952149846070974
38,chaining,2000003,mix,10000000,gaps,max,2
39,linear,2000003,mod,100000,insert,time_ns,19050000
39,linear,2000003,mod,100000,insert,collisions,2670
39,linear,2000003,mod,100000,insert,memory_bytes,10388672
39,linear,2000003,mod,100000,search,time_ns,4784400
39,linear,2000003,mod,100000,gaps,min,0
39,linear,2000003,mod,100000,gaps,avg,19.00003
39,linear,2000003,mod,100000,gaps,max,238
39,linear,2000003,mod,1000000,insert,time_ns,68902600
39,linear,2000003,mod,1000000,insert,collisions,503560
39,linear,2000003,mod,1000000,insert,memory_bytes,10388672
39,linear,2000003,mod,1000000,search,time_ns,53080200
39,linear,2000003,mod,1000000,gaps,min,0
39,linear,2000003,mod,1000000,gaps,avg,1.000003
39,linear,2000003,mod,1000000,gaps,max,26
40,linear,2000003,mul,100000,insert,time_ns,23249600
40,linear,2000003,mul,100000,insert,collisions,2585
40,linear,2000003,mul,100000,insert,memory_bytes,10388672
40,linear,2000003,mul,100000,search,time_ns,23638800
40,linear,2000003,mul,100000,gaps,min,0
40,linear,2000003,mul,100000,gaps,avg,19.00003
40,linear,2000003,mul,100000,gaps,max,228
40,linear,2000003,mul,1000000,insert,time_ns,197950300
40,linear,2000003,mul,1000000,insert,collisions,502132
40,linear,2000003,mul,1000000,insert,memory_bytes,10388672
40,linear,2000003,mul,1000000,search,time_ns,204070200
40,linear,2000003,mul,1000000,gaps,min,0
40,linear,2000003,mul,1000000,gaps,avg,1.000003
40,linear,2000003,mul,1000000,gaps,max,32
41,linear,2000003,mix,100000,insert,time_ns,9073300
41,linear,2000003,mix,100000,insert,collisions,2605
41,linear,2000003,mix,100000,insert,memory_bytes,10388672
41,linear,2000003,mix,100000,search,time_ns,4829500
41,linear,2000003,mix,100000,gaps,min,0
41,linear,2000003,mix,100000,gaps,avg,19.00003
41,linear,2000003,mix,100000,gaps,max,215
41,linear,2000003,mix,1000000,insert,time_ns,60720400
41,linear,2000003,mix,1000000,insert,collisions,500352
41,linear,2000003,mix,1000000,insert,memory_bytes,10388672
41,linear,2000003,mix,1000000,search,time_ns,49604800
41,linear,2000003,mix,1000000,gaps,min,0
41,linear,2000003,mix,1000000,gaps,avg,1.000003
41,linear,2000003,mix,1000000,gaps,max,31
42,doublehash,2000003,mod+dh,100000,insert,time_ns,13139300
42,doublehash,2000003,mod+dh,100000,insert,collisions,2622
42,doublehash,2000003,mod+dh,100000,insert,memory_bytes,10388672
